duration,protocol_type,service,src_bytes,dst_bytes,attack_type,label
1.0221,0,1,268,2735,normal,0
0.0623,0,0,1369,2192,normal,0
0.2487,1,0,880,1254,normal,0
0.0091,0,0,1474,3406,normal,0
0.0251,0,4,993,15,honeypot_probe,1
0.6427,0,2,568,1749,normal,0
0.0066,0,0,50,6,ddos_attack,1
0.1013,1,3,962,266,normal,0
0.2454,0,3,623,321,normal,0
1.0492,0,1,355,3534,normal,0
0.5225,0,1,620,2510,normal,0
1.4284,0,1,66,1845,normal,0
0.0094,0,1,13,58,ddos_attack,1
0.0232,0,3,1322,1025,normal,0
0.0066,0,0,43,60,ddos_attack,1
0.0249,0,1,377,2020,normal,0
0.2155,0,2,1442,2660,normal,0
0.6245,0,2,958,347,normal,0
0.0864,0,1,921,931,normal,0
0.078,0,4,1797,41,honeypot_probe,1
0.268,0,1,679,1210,normal,0
0.4579,1,3,713,2475,normal,0
0.0082,0,1,59,11,ddos_attack,1
0.2996,1,1,125,4005,normal,0
0.5063,0,0,1053,2860,normal,0
0.0062,0,0,36,35,ddos_attack,1
0.0007,0,1,24,3,ddos_attack,1
2.0463,0,2,403,331,normal,0
0.1225,0,0,956,532,normal,0
0.1739,0,4,1027,45,honeypot_probe,1
0.0039,0,3,49,62,ddos_attack,1
0.5562,0,4,429,17,honeypot_probe,1
0.0029,0,1,47,47,ddos_attack,1
0.0233,0,3,36,31,ddos_attack,1
0.0001,0,0,40,14,ddos_attack,1
0.1914,1,3,980,626,normal,0
0.0069,0,0,661,293,normal,0
1.2421,0,0,270,3967,normal,0
0.4144,0,3,201,466,normal,0
2.3378,0,1,137,700,normal,0
0.13,0,3,1057,2870,normal,0
0.5013,0,1,1200,2345,normal,0
0.009,0,0,20,60,ddos_attack,1
0.0113,0,0,32,10,ddos_attack,1
0.3469,0,2,1064,1333,normal,0
0.0849,0,1,679,533,normal,0
0.5509,0,0,1491,561,normal,0
0.0094,0,1,21,39,ddos_attack,1
0.0324,0,1,35,29,ddos_attack,1
0.0878,0,4,1144,65,honeypot_probe,1
0.0875,0,4,1075,39,honeypot_probe,1
0.6064,0,0,703,2515,normal,0
0.2145,0,4,1029,6,honeypot_probe,1
1.8688,0,1,1302,2263,normal,0
0.0134,0,4,378,83,honeypot_probe,1
0.5875,0,1,1294,2782,normal,0
0.0014,0,0,62,54,ddos_attack,1
0.5533,1,0,557,1674,normal,0
0.0054,0,0,29,49,ddos_attack,1
0.0532,0,0,647,1447,normal,0
0.0845,0,1,1180,989,normal,0
0.8761,0,1,1100,163,normal,0
0.8278,0,0,446,2007,normal,0
0.0432,0,0,1389,2271,normal,0
0.3255,0,0,1442,2091,normal,0
0.3346,0,1,1054,3689,normal,0
0.0006,0,0,18,21,ddos_attack,1
0.0085,0,1,49,16,ddos_attack,1
0.0377,0,4,1030,38,honeypot_probe,1
0.7244,1,0,1044,1233,normal,0
0.5336,0,2,507,1478,normal,0
0.804,0,2,250,2520,normal,0
1.1681,1,2,1477,1106,normal,0
0.0072,0,3,63,3,ddos_attack,1
0.2693,0,4,1044,31,honeypot_probe,1
0.0706,1,0,1499,1794,normal,0
0.8735,0,3,775,2422,normal,0
0.0772,0,2,450,1919,normal,0
0.4069,0,2,371,3544,normal,0
0.1456,0,1,446,3605,normal,0
0.0098,0,1,58,19,ddos_attack,1
0.132,0,1,1360,3257,normal,0
1.4831,1,1,378,3673,normal,0
0.0089,0,0,37,24,ddos_attack,1
0.0096,0,1,26,29,ddos_attack,1
0.1467,0,4,1956,93,honeypot_probe,1
0.561,0,0,912,3111,normal,0
0.5544,0,2,628,2646,normal,0
0.1632,1,3,1454,3200,normal,0
0.014,0,0,41,14,ddos_attack,1
0.7422,1,0,1277,1419,normal,0
0.8083,0,2,926,2448,normal,0
0.4065,1,2,453,469,normal,0
0.0097,0,1,1320,2096,normal,0
0.2116,0,3,1150,231,normal,0
0.0309,0,4,472,5,honeypot_probe,1
0.0038,0,3,46,50,ddos_attack,1
0.2157,1,0,1356,435,normal,0
0.0078,0,0,55,18,ddos_attack,1
0.2077,0,1,960,2089,normal,0
0.8996,1,0,433,3075,normal,0
0.0901,0,2,1374,2647,normal,0
0.2978,1,0,983,2685,normal,0
1.1757,0,0,1298,4034,normal,0
0.061,1,2,1250,587,normal,0
0.0287,0,4,1910,33,honeypot_probe,1
0.0441,0,4,339,86,honeypot_probe,1
0.1775,0,1,733,3577,normal,0
0.9944,0,0,947,2469,normal,0
0.0299,0,0,24,45,ddos_attack,1
0.4381,0,1,938,3311,normal,0
0.0076,0,0,802,2901,normal,0
0.6015,0,1,1267,1136,normal,0
0.1465,0,0,374,2724,normal,0
1.9704,0,0,815,1665,normal,0
0.0003,0,1,37,43,ddos_attack,1
0.0947,0,0,956,1589,normal,0
0.7889,0,2,737,1398,normal,0
0.0138,0,0,174,2560,normal,0
0.4309,0,2,1296,149,normal,0
0.216,0,2,592,2165,normal,0
0.0442,0,1,837,290,normal,0
0.2398,0,2,332,1904,normal,0
0.1142,0,2,633,4016,normal,0
0.4603,1,0,453,837,normal,0
0.0097,0,0,23,13,ddos_attack,1
0.2704,0,1,814,1131,normal,0
0.0104,0,0,44,31,ddos_attack,1
0.0048,0,4,1540,16,honeypot_probe,1
0.3277,0,4,554,31,honeypot_probe,1
0.0076,0,1,46,47,ddos_attack,1
0.1698,0,0,1277,1539,normal,0
0.0921,1,1,821,263,normal,0
0.6574,1,0,646,3703,normal,0
0.2387,0,0,861,1609,normal,0
0.022,0,1,234,3581,normal,0
0.8947,0,2,557,2795,normal,0
1.2329,0,2,671,584,normal,0
0.4255,0,0,898,3305,normal,0
1.9165,1,1,872,1106,normal,0
0.556,0,3,213,2031,normal,0
0.3029,0,3,139,726,normal,0
0.2819,0,0,777,1234,normal,0
0.0544,0,4,1083,86,honeypot_probe,1
0.0873,0,1,1112,1737,normal,0
0.0088,0,4,1537,93,honeypot_probe,1
0.0084,0,1,162,1610,normal,0
0.9007,1,0,957,1727,normal,0
0.0183,1,0,847,368,normal,0
0.9758,0,3,1016,1515,normal,0
0.1424,0,1,1062,1909,normal,0
0.161,0,0,1350,2878,normal,0
0.3991,0,1,80,1214,normal,0
0.1281,0,3,783,2979,normal,0
0.2058,1,0,463,1933,normal,0
0.0005,0,0,46,28,ddos_attack,1
0.2509,0,0,681,3220,normal,0
0.0143,0,0,29,24,ddos_attack,1
0.224,0,2,1028,1077,normal,0
0.2487,0,0,893,2037,normal,0
1.0862,1,0,1074,2066,normal,0
1.0402,0,0,1375,515,normal,0
0.0232,0,1,341,2105,normal,0
2.2906,0,1,198,707,normal,0
0.1579,0,4,583,34,honeypot_probe,1
1.0053,0,1,250,2035,normal,0
0.4822,0,1,79,3501,normal,0
0.2807,0,0,404,2179,normal,0
0.3707,0,1,1435,3167,normal,0
0.1181,0,0,1195,2706,normal,0
1.9352,0,2,75,322,normal,0
0.009,0,1,25,1,ddos_attack,1
0.2802,0,2,1468,905,normal,0
0.0027,0,1,50,53,ddos_attack,1
0.0309,0,1,531,2929,normal,0
0.6624,0,1,1409,2187,normal,0
0.3131,0,0,851,3238,normal,0
0.2779,0,0,986,1537,normal,0
0.0336,0,0,21,36,ddos_attack,1
0.415,0,0,909,2020,normal,0
0.2085,1,1,99,1836,normal,0
0.3727,0,3,792,1247,normal,0
0.0114,0,3,12,22,ddos_attack,1
0.1587,0,2,1191,1906,normal,0
0.0082,0,0,1068,3798,normal,0
0.2098,0,0,744,1461,normal,0
0.1049,0,4,308,26,honeypot_probe,1
0.6527,0,0,928,1396,normal,0
0.0044,0,0,63,61,ddos_attack,1
0.9524,1,1,1288,3996,normal,0
0.398,0,1,571,2906,normal,0
0.0499,0,0,629,1495,normal,0
0.0459,0,3,256,4094,normal,0
0.1825,0,2,1413,135,normal,0
0.0715,0,0,1451,3403,normal,0
0.1484,0,1,1189,3162,normal,0
0.1033,0,0,115,2286,normal,0
0.9484,0,0,921,3951,normal,0
0.177,0,2,503,338,normal,0
0.0371,0,0,23,10,ddos_attack,1
0.8576,0,1,965,1069,normal,0
0.5291,0,3,391,1594,normal,0
1.1204,0,3,1411,2072,normal,0
0.0147,0,0,60,52,ddos_attack,1
0.6591,1,3,444,245,normal,0
1.6988,0,3,70,493,normal,0
0.231,0,2,810,2542,normal,0
0.8458,0,0,845,2509,normal,0
0.3459,0,0,563,3292,normal,0
0.0602,0,4,1440,50,honeypot_probe,1
0.4759,0,1,569,549,normal,0
0.268,0,0,1072,1320,normal,0
0.1522,0,0,883,800,normal,0
0.2486,0,2,490,629,normal,0
0.4019,0,3,354,3719,normal,0
0.8123,0,0,1370,1695,normal,0
0.0505,0,4,707,28,honeypot_probe,1
0.0821,0,1,367,1069,normal,0
0.0088,0,3,39,21,ddos_attack,1
0.4973,0,2,756,382,normal,0
0.0133,0,4,641,89,honeypot_probe,1
0.0195,0,4,781,43,honeypot_probe,1
0.26,0,1,1444,1693,normal,0
0.0066,0,3,63,29,ddos_attack,1
2.0234,0,2,1248,874,normal,0
0.2898,0,1,337,2434,normal,0
0.3075,0,3,427,3806,normal,0
0.0175,0,1,58,33,ddos_attack,1
0.0081,0,3,15,41,ddos_attack,1
0.0091,0,0,25,30,ddos_attack,1
0.4645,0,1,328,1081,normal,0
0.0307,0,2,543,3642,normal,0
0.5491,0,1,1474,1490,normal,0
0.0028,0,1,21,46,ddos_attack,1
0.3045,0,4,1290,7,honeypot_probe,1
0.1079,0,0,514,684,normal,0
0.3675,1,0,397,3532,normal,0
1.2477,0,2,1495,2288,normal,0
0.0233,1,2,1015,3568,normal,0
0.0931,0,0,1455,4045,normal,0
0.2217,1,2,1112,1681,normal,0
0.0096,0,4,857,58,honeypot_probe,1
0.555,0,1,174,2312,normal,0
0.0121,0,0,1057,2159,normal,0
0.0915,0,4,1655,93,honeypot_probe,1
0.0929,0,1,913,1217,normal,0
0.0596,0,2,1036,1265,normal,0
0.5213,0,0,601,2925,normal,0
0.131,0,4,1951,64,honeypot_probe,1
1.9134,0,2,139,566,normal,0
0.6576,0,1,755,2428,normal,0
1.5756,1,2,1255,2767,normal,0
0.0096,0,1,31,15,ddos_attack,1
0.7325,1,0,277,212,normal,0
0.0682,0,1,690,191,normal,0
0.0121,0,1,22,42,ddos_attack,1
0.1397,0,0,876,3115,normal,0
0.6779,0,1,1137,1583,normal,0
0.1513,0,1,596,3289,normal,0
0.0699,0,0,692,1755,normal,0
0.3605,0,0,197,3530,normal,0
0.6633,0,1,1255,898,normal,0
0.319,0,1,1328,2035,normal,0
0.3684,1,0,492,635,normal,0
0.4435,0,1,786,3224,normal,0
0.0244,0,1,28,32,ddos_attack,1
0.1107,0,0,108,3845,normal,0
0.0349,0,0,350,1129,normal,0
0.0125,0,1,33,51,ddos_attack,1
0.4642,0,3,684,1288,normal,0
0.1546,0,1,1156,2422,normal,0
0.0165,0,3,38,12,ddos_attack,1
0.6657,0,0,130,3695,normal,0
0.0294,0,0,548,3708,normal,0
0.1175,0,1,136,2483,normal,0
0.5705,1,1,1238,3868,normal,0
0.7614,0,2,851,2923,normal,0
0.1007,1,1,795,1257,normal,0
0.0046,0,0,20,53,ddos_attack,1
0.5054,0,0,957,1518,normal,0
0.1672,0,4,1584,67,honeypot_probe,1
0.0039,0,1,23,48,ddos_attack,1
0.0103,0,0,58,24,ddos_attack,1
0.0311,0,4,1914,71,honeypot_probe,1
0.4581,0,1,236,1100,normal,0
0.1538,0,4,747,24,honeypot_probe,1
0.0103,0,4,333,28,honeypot_probe,1
0.0276,0,0,1470,3314,normal,0
0.0329,0,0,1010,3801,normal,0
0.5739,0,3,242,1939,normal,0
0.7644,0,3,732,318,normal,0
0.5204,0,1,300,743,normal,0
0.3206,0,4,663,70,honeypot_probe,1
0.0921,0,1,753,2750,normal,0
0.0072,0,1,44,47,ddos_attack,1
0.0177,0,1,44,51,ddos_attack,1
0.6115,1,0,955,1175,normal,0
0.4734,0,0,1166,1733,normal,0
0.9921,0,2,765,2734,normal,0
0.0142,0,4,1711,95,honeypot_probe,1
2.699,1,0,609,1597,normal,0
0.3749,0,0,828,1048,normal,0
2.0297,0,0,1037,3800,normal,0
0.2682,0,2,354,3684,normal,0
0.0105,0,0,26,15,ddos_attack,1
0.6974,0,0,1477,2768,normal,0
0.0571,0,4,1883,63,honeypot_probe,1
0.0281,0,1,328,4074,normal,0
0.1857,0,4,1501,33,honeypot_probe,1
0.0641,0,2,1024,1022,normal,0
0.0634,0,0,122,1695,normal,0
0.0027,0,1,15,61,ddos_attack,1
0.0277,0,0,76,3639,normal,0
0.0042,0,0,48,60,ddos_attack,1
0.9882,1,0,825,993,normal,0
2.2477,0,3,1383,2757,normal,0
0.3865,1,3,426,1948,normal,0
0.0042,0,0,21,41,ddos_attack,1
0.8543,0,2,903,3264,normal,0
0.0147,0,4,1607,46,honeypot_probe,1
0.2794,0,0,637,2461,normal,0
1.897,0,2,617,2785,normal,0
0.0041,0,1,26,37,ddos_attack,1
0.0897,0,0,632,1633,normal,0
0.0211,0,4,1019,84,honeypot_probe,1
0.0405,1,0,555,4090,normal,0
0.0013,0,4,1047,91,honeypot_probe,1
0.0273,0,3,32,6,ddos_attack,1
0.1672,0,1,515,1357,normal,0
0.0871,0,0,188,1232,normal,0
0.7959,0,1,501,878,normal,0
0.0458,0,1,1366,2710,normal,0
1.5578,1,1,1038,675,normal,0
0.249,1,0,911,726,normal,0
0.3248,0,2,642,2006,normal,0
0.2992,0,2,1401,2207,normal,0
0.0258,0,3,23,51,ddos_attack,1
0.22,0,1,980,2301,normal,0
0.2776,1,2,119,847,normal,0
0.0045,0,3,26,63,ddos_attack,1
0.8071,0,0,1286,2188,normal,0
0.5758,0,2,1056,2890,normal,0
0.4706,0,1,492,471,normal,0
0.1769,0,3,1217,1503,normal,0
0.0658,0,3,180,2993,normal,0
0.023,0,4,1938,84,honeypot_probe,1
1.0792,0,1,337,1705,normal,0
1.2414,0,1,220,862,normal,0
0.3486,0,1,328,3404,normal,0
0.3128,0,2,601,856,normal,0
0.003,0,1,41,52,ddos_attack,1
1.2458,0,0,651,304,normal,0
0.6457,0,2,1395,3043,normal,0
0.0976,0,4,501,99,honeypot_probe,1
0.0186,0,0,58,24,ddos_attack,1
0.5601,0,2,923,3333,normal,0
0.1032,0,1,153,1485,normal,0
0.6904,0,0,131,3964,normal,0
0.4749,0,0,793,683,normal,0
0.4815,0,2,724,3099,normal,0
0.0276,0,1,1292,2966,normal,0
0.0745,0,3,621,1026,normal,0
0.6034,1,1,1426,2849,normal,0
0.0725,0,4,1415,99,honeypot_probe,1
0.1986,0,1,1138,1222,normal,0
0.4384,0,3,420,943,normal,0
0.5703,0,2,644,662,normal,0
0.0013,0,0,15,16,ddos_attack,1
0.6892,0,2,535,3068,normal,0
1.5301,0,3,427,2294,normal,0
0.0271,0,0,1021,3934,normal,0
0.4155,0,0,169,1236,normal,0
1.7503,0,3,1168,457,normal,0
0.1066,0,1,958,2827,normal,0
0.3761,0,1,532,2387,normal,0
0.7445,0,1,815,1589,normal,0
0.0164,0,0,39,38,ddos_attack,1
0.0491,0,4,1104,0,honeypot_probe,1
0.0181,0,3,31,43,ddos_attack,1
0.0042,0,4,1613,16,honeypot_probe,1
0.0326,0,2,1335,197,normal,0
0.135,0,1,795,952,normal,0
0.9343,0,0,1080,3379,normal,0
1.9865,0,2,120,307,normal,0
0.2413,0,1,352,1364,normal,0
0.053,0,1,498,1009,normal,0
0.5304,0,1,372,3081,normal,0
2.5002,1,1,1248,1070,normal,0
0.3641,0,2,925,3474,normal,0
0.1541,0,0,609,1972,normal,0
0.0943,0,0,1269,3212,normal,0
0.1244,0,0,1342,3787,normal,0
0.136,0,4,793,76,honeypot_probe,1
0.1187,0,4,838,6,honeypot_probe,1
0.0857,0,4,215,22,honeypot_probe,1
0.727,0,3,1417,4019,normal,0
0.0704,0,0,702,1926,normal,0
0.0113,0,0,57,35,ddos_attack,1
0.0064,0,0,35,60,ddos_attack,1
0.1974,0,0,282,1638,normal,0
0.0698,0,2,131,743,normal,0
0.0106,0,1,420,383,normal,0
0.0091,0,4,723,68,honeypot_probe,1
0.0491,0,4,1535,98,honeypot_probe,1
1.3697,0,3,431,697,normal,0
1.3918,0,0,1192,1351,normal,0
0.5999,0,4,1906,14,honeypot_probe,1
0.0007,0,0,60,9,ddos_attack,1
2.0357,0,2,1368,342,normal,0
0.8093,0,3,721,3114,normal,0
0.0247,0,4,425,77,honeypot_probe,1
0.4685,0,2,745,3535,normal,0
0.1783,0,0,431,378,normal,0
0.4377,1,0,624,1597,normal,0
0.0054,0,1,18,3,ddos_attack,1
0.0037,0,2,1054,3438,normal,0
1.9324,0,1,752,2555,normal,0
0.3841,0,1,1023,605,normal,0
1.7012,0,0,1080,881,normal,0
0.0356,0,1,1131,3614,normal,0
0.0863,0,2,591,292,normal,0
0.3493,0,2,108,3601,normal,0
0.3599,0,3,1387,3206,normal,0
0.0391,0,2,118,905,normal,0
0.1997,0,1,1445,1595,normal,0
0.0074,0,0,58,38,ddos_attack,1
0.7259,0,0,1145,2872,normal,0
0.2676,1,1,210,3683,normal,0
0.0594,0,1,1465,3819,normal,0
1.0921,1,0,155,254,normal,0
1.3368,0,1,88,283,normal,0
0.3196,0,3,82,1535,normal,0
0.0089,0,3,44,40,ddos_attack,1
0.6547,0,0,747,2284,normal,0
0.0639,0,4,1591,86,honeypot_probe,1
0.1497,0,2,572,1473,normal,0
0.1139,0,4,1341,62,honeypot_probe,1
1.4269,0,0,321,702,normal,0
0.0138,0,0,27,52,ddos_attack,1
0.027,0,4,1774,35,honeypot_probe,1
0.0287,0,0,259,2903,normal,0
0.1585,0,0,1144,850,normal,0
0.2318,0,0,272,768,normal,0
0.2826,0,1,482,1877,normal,0
0.0041,0,1,30,48,ddos_attack,1
0.0027,0,0,41,61,ddos_attack,1
0.3596,0,0,593,806,normal,0
0.028,0,4,1807,53,honeypot_probe,1
0.1079,0,4,1131,17,honeypot_probe,1
0.1522,0,2,1287,1406,normal,0
0.3996,0,2,230,3667,normal,0
1.0992,0,0,1246,3478,normal,0
0.1309,0,2,280,2176,normal,0
0.0005,0,3,53,49,ddos_attack,1
0.7217,0,2,526,1117,normal,0
0.7717,0,0,1339,2170,normal,0
0.5649,0,1,377,3378,normal,0
0.9214,0,2,578,2389,normal,0
0.0013,0,0,38,47,ddos_attack,1
0.1465,1,0,663,1680,normal,0
0.7142,0,0,780,2898,normal,0
1.0058,1,1,387,3192,normal,0
0.6305,0,0,536,3495,normal,0
0.6864,0,1,1328,482,normal,0
2.4769,0,0,1435,298,normal,0
0.0587,0,4,1330,54,honeypot_probe,1
0.1693,0,4,595,87,honeypot_probe,1
0.1909,0,4,1236,40,honeypot_probe,1
0.4208,0,1,1144,2215,normal,0
0.4212,0,0,793,650,normal,0
0.0019,0,1,61,33,ddos_attack,1
0.0137,0,0,1157,4008,normal,0
0.5285,0,1,459,2886,normal,0
0.3036,0,0,813,1221,normal,0
1.15,0,1,432,4060,normal,0
0.7236,0,2,196,3174,normal,0
0.0009,0,3,60,30,ddos_attack,1
0.154,0,3,150,2400,normal,0
0.4398,0,1,744,3663,normal,0
0.5243,1,2,1276,2010,normal,0
0.4858,0,1,628,3386,normal,0
1.4322,0,2,217,2735,normal,0
0.6658,0,1,242,3238,normal,0
0.0306,0,4,263,28,honeypot_probe,1
0.0025,0,4,1665,74,honeypot_probe,1
0.0181,0,3,55,1,ddos_attack,1
0.8625,0,1,674,3490,normal,0
0.0404,0,3,47,19,ddos_attack,1
0.2249,0,2,1023,1097,normal,0
0.2783,0,3,73,3313,normal,0
0.3726,0,3,752,514,normal,0
0.2195,0,2,1317,2430,normal,0
0.1897,0,2,1344,3855,normal,0
1.0189,1,1,1398,2922,normal,0
0.5555,0,0,421,3373,normal,0
0.0434,0,4,1832,70,honeypot_probe,1
0.0537,1,2,311,915,normal,0
0.4654,0,1,1358,3805,normal,0
0.0087,0,0,29,44,ddos_attack,1
0.0293,0,2,911,741,normal,0
0.4252,0,0,1160,3448,normal,0
0.1602,0,2,1051,3419,normal,0
0.0116,0,3,51,35,ddos_attack,1
0.5919,0,2,986,1280,normal,0
0.3596,0,0,69,764,normal,0
0.7501,0,2,1089,2379,normal,0
0.0069,0,3,29,0,ddos_attack,1
0.2828,0,3,168,2670,normal,0
0.0149,0,0,53,44,ddos_attack,1
0.0238,0,4,710,73,honeypot_probe,1
0.0069,0,3,25,58,ddos_attack,1
0.1326,0,2,768,4046,normal,0
1.2131,1,0,1162,1105,normal,0
0.2366,0,4,377,86,honeypot_probe,1
0.0061,0,0,58,25,ddos_attack,1
1.4716,0,1,339,2673,normal,0
0.0021,0,1,44,47,ddos_attack,1
0.0041,0,1,25,57,ddos_attack,1
0.0567,0,1,1196,1523,normal,0
0.0079,0,0,61,52,ddos_attack,1
0.0665,0,0,447,4011,normal,0
0.1547,0,1,1423,1339,normal,0
0.8931,1,0,239,365,normal,0
0.5786,0,0,1010,2131,normal,0
0.1266,1,2,1475,267,normal,0
0.1228,0,1,569,1257,normal,0
1.4109,1,0,992,227,normal,0
0.0317,0,4,1252,77,honeypot_probe,1
0.1897,0,2,323,2257,normal,0
0.0502,1,3,689,189,normal,0
0.0236,0,3,633,239,normal,0
0.0238,0,4,907,77,honeypot_probe,1
0.0027,0,0,43,43,ddos_attack,1
2.2323,0,0,1376,3837,normal,0
0.1199,0,0,316,3997,normal,0
0.2549,0,1,1228,2918,normal,0
0.172,0,4,1616,1,honeypot_probe,1
0.0291,0,1,193,2527,normal,0
0.9256,0,2,831,4023,normal,0
0.2241,0,0,949,3766,normal,0
0.0175,0,3,1285,938,normal,0
1.1083,0,2,586,2022,normal,0
0.0168,0,4,299,51,honeypot_probe,1
1.0339,0,0,318,2556,normal,0
0.3527,0,3,1363,3687,normal,0
0.0522,0,4,918,71,honeypot_probe,1
0.0291,0,1,36,61,ddos_attack,1
0.1113,0,2,292,2130,normal,0
2.0159,0,0,1159,1796,normal,0
0.0359,0,1,1038,2444,normal,0
0.3896,0,2,180,925,normal,0
0.1211,0,4,1128,25,honeypot_probe,1
0.07,0,3,113,805,normal,0
0.4509,0,1,509,2076,normal,0
0.8911,0,1,1186,1429,normal,0
0.061,0,4,1327,49,honeypot_probe,1
0.0614,0,4,1617,54,honeypot_probe,1
0.0899,0,3,1138,1337,normal,0
0.3642,0,3,901,2934,normal,0
0.4407,0,3,1459,1611,normal,0
0.1408,0,2,1178,3803,normal,0
1.115,0,0,1260,3919,normal,0
0.0493,0,4,555,10,honeypot_probe,1
0.0024,0,0,63,14,ddos_attack,1
0.1335,0,3,1279,1823,normal,0
0.2066,0,2,1319,3993,normal,0
0.105,0,4,1991,24,honeypot_probe,1
0.0648,0,3,869,3798,normal,0
0.0615,0,0,1078,3199,normal,0
0.0421,0,2,569,1907,normal,0
0.8402,0,1,278,3357,normal,0
1.4141,0,1,1025,2903,normal,0
0.032,0,4,1397,36,honeypot_probe,1
0.0769,0,4,1746,86,honeypot_probe,1
0.6043,0,0,164,3732,normal,0
1.5322,1,2,1404,165,normal,0
0.0013,0,1,35,5,ddos_attack,1
0.8553,0,3,978,3759,normal,0
1.6396,0,0,1292,824,normal,0
0.017,0,3,40,4,ddos_attack,1
0.7001,0,1,571,2191,normal,0
0.2706,1,3,1005,2431,normal,0
0.1524,1,0,534,3583,normal,0
1.6199,1,2,894,3524,normal,0
0.6253,1,0,579,3289,normal,0
0.1706,0,0,820,2957,normal,0
0.0411,0,1,1066,2361,normal,0
0.2506,0,1,652,2641,normal,0
0.938,0,1,992,2079,normal,0
0.4252,0,2,676,2721,normal,0
0.0565,0,3,922,1551,normal,0
0.3087,0,0,1359,3938,normal,0
0.4012,0,1,291,3183,normal,0
0.1395,0,2,1153,1800,normal,0
0.0002,0,0,15,38,ddos_attack,1
0.4148,0,2,526,364,normal,0
0.0221,0,4,1405,70,honeypot_probe,1
0.6413,0,3,681,1887,normal,0
0.3397,0,0,1196,1854,normal,0
0.0472,0,4,487,81,honeypot_probe,1
1.2308,0,1,979,1333,normal,0
0.0005,0,0,44,42,ddos_attack,1
0.1621,0,4,1719,99,honeypot_probe,1
0.0012,0,1,52,36,ddos_attack,1
1.0608,0,0,147,398,normal,0
0.601,0,2,946,970,normal,0
1.9842,0,0,1361,2614,normal,0
0.0139,0,3,458,1854,normal,0
0.0019,0,1,37,10,ddos_attack,1
0.68,0,0,1173,1300,normal,0
0.1792,0,1,1347,2139,normal,0
0.2616,1,0,1031,370,normal,0
0.2305,0,3,781,2242,normal,0
0.0848,0,4,969,14,honeypot_probe,1
0.1179,0,3,491,1309,normal,0
0.0155,0,0,15,26,ddos_attack,1
0.5977,0,2,1134,1102,normal,0
0.0017,0,0,53,11,ddos_attack,1
0.0376,0,1,809,802,normal,0
0.0261,0,0,23,17,ddos_attack,1
0.0115,0,3,62,7,ddos_attack,1
1.3416,0,0,391,3302,normal,0
0.0077,0,1,999,3291,normal,0
0.0048,0,0,62,49,ddos_attack,1
0.0073,0,4,1587,24,honeypot_probe,1
1.2115,0,0,1065,377,normal,0
0.0103,0,1,12,22,ddos_attack,1
0.2523,0,4,565,33,honeypot_probe,1
0.6745,0,1,879,2348,normal,0
0.0127,0,0,28,38,ddos_attack,1
0.2059,0,1,1074,3346,normal,0
0.5446,0,0,1481,2514,normal,0
0.017,0,4,304,81,honeypot_probe,1
0.0069,0,3,52,58,ddos_attack,1
0.5084,0,3,1436,352,normal,0
0.0326,0,1,63,59,ddos_attack,1
0.9468,0,2,218,2432,normal,0
0.0023,0,1,14,16,ddos_attack,1
1.6995,0,0,1286,3662,normal,0
1.0128,1,1,1005,279,normal,0
0.0089,0,0,738,688,normal,0
0.4169,0,0,1166,2923,normal,0
0.022,0,0,63,15,ddos_attack,1
0.2094,0,1,916,1348,normal,0
0.4813,0,1,888,2414,normal,0
0.1074,1,1,1099,1048,normal,0
1.9297,0,0,116,2393,normal,0
0.0672,0,2,1340,925,normal,0
0.0011,0,1,47,42,ddos_attack,1
0.0174,0,3,38,10,ddos_attack,1
0.0031,0,3,48,11,ddos_attack,1
0.0806,0,1,153,2407,normal,0
0.2521,0,4,1556,54,honeypot_probe,1
0.9435,1,1,478,1244,normal,0
0.8067,0,1,1363,1833,normal,0
0.0041,0,3,57,13,ddos_attack,1
0.0201,0,2,303,2041,normal,0
0.0918,0,4,867,42,honeypot_probe,1
0.1416,0,1,125,1260,normal,0
0.8955,0,1,1139,2778,normal,0
0.0757,0,1,815,1287,normal,0
0.9723,0,3,1201,2195,normal,0
0.108,0,4,575,7,honeypot_probe,1
0.3588,1,0,1419,630,normal,0
0.111,0,1,1190,529,normal,0
0.0031,0,3,61,34,ddos_attack,1
0.4418,0,2,1479,4056,normal,0
0.4468,0,3,759,3832,normal,0
0.7451,0,1,712,3513,normal,0
0.377,0,0,1466,2963,normal,0
0.4523,0,3,1191,2336,normal,0
0.4011,0,3,176,3189,normal,0
1.1857,0,1,1082,3411,normal,0
0.1541,0,3,1481,2018,normal,0
0.0006,0,1,58,35,ddos_attack,1
0.0025,0,0,15,58,ddos_attack,1
0.5248,0,1,935,2101,normal,0
0.013,0,1,62,50,ddos_attack,1
1.7606,0,0,755,1071,normal,0
0.0018,0,0,54,9,ddos_attack,1
0.0027,0,0,30,36,ddos_attack,1
0.053,0,4,838,80,honeypot_probe,1
0.0936,0,4,1166,23,honeypot_probe,1
0.0443,0,2,504,2828,normal,0
0.1149,0,4,543,79,honeypot_probe,1
0.0031,0,4,1894,92,honeypot_probe,1
0.9332,0,3,138,1697,normal,0
0.119,0,0,868,3792,normal,0
0.0133,0,0,17,12,ddos_attack,1
0.0265,0,4,914,87,honeypot_probe,1
0.1245,1,3,1450,3868,normal,0
0.6269,0,3,228,1724,normal,0
0.3414,0,1,690,3973,normal,0
